Date,$,R$,£,€,CN¥,CHF,ISK,NZ$,NOK,CA$,SEK,A$,MYR,¥,₹,SGD,₩,₪,DKK,MX$,RUB,TRY,SDG,AED,PLN,NT$,HK$,BDT,IDR,ZAR,EGP,CLP,RWF,ARS,₫,HUF,PHP,VEF,PEN,COP,NGN,SAR
Aug-90,1.00,0.000027,0.526626,0.763772,4.7339,1.309926,52.955937,1.63478,6.08674,1.144888,5.779958,1.237368,2.695622,147.519992,17.346522,1.797128,720.982101,1.831872,6.009219,2.555494,2.629187,,,3.335426,0.863159,0.88805,7.79931,31.408803,1674.358026,2.573378,1.408311,277.031501,76.052536,0.443018,5890.190188,57.42809,22.088228,22.725191,0.170711,456.346712,7.303489,3.748489
Jul-90,1.00,0.000028,0.553434,0.795947,4.732572,1.393158,55.236396,1.692352,6.300591,1.157206,5.949,1.261977,2.704422,149.155896,17.408739,1.820755,718.915558,1.910759,6.240227,2.665542,2.69796,,,3.479061,0.900329,0.911279,7.774702,32.761371,1746.461465,2.625684,1.468958,288.961401,79.327612,0.462095,6143.841416,59.901135,23.039421,23.319624,0.178062,475.998523,7.618002,3.7505
Jun-90,1.00,0.000029,0.585248,0.818985,4.733876,1.425285,57.005048,1.71907,6.472785,1.173,6.089999,1.285056,2.710395,153.785213,17.420952,1.85045,719.369442,1.971941,6.411901,2.750892,2.777223,,,3.590459,0.929157,0.938051,7.799568,33.81038,1802.382623,2.659238,1.515993,298.213856,81.867658,0.476892,6340.565324,61.819151,23.777136,24.004731,0.183763,491.239849,7.861928,3.7503
May-90,1.00,0.000029,0.596018,0.810402,4.733657,1.419587,56.583003,1.744336,6.448072,1.174221,6.056711,1.313047,2.702136,153.810891,17.322592,1.859915,712.454868,1.957341,6.338694,2.730525,2.769264,,,3.563877,0.922278,0.935363,7.793844,33.56006,1789.038413,2.647003,1.50477,296.005985,81.261538,0.473361,6293.622,61.361464,23.601098,23.935932,0.182403,487.602882,7.803721,3.74422
Apr-90,1.00,0.000029,0.610749,0.822406,4.733852,1.487376,57.475822,1.723309,6.547368,1.164657,6.116915,1.308833,2.726357,158.390939,17.294286,1.878945,709.002402,1.988226,6.434215,2.77361,2.79998,,,3.620111,0.936831,0.945737,7.799231,34.089601,1817.267508,2.655168,1.528513,300.67664,82.543757,0.48083,6392.928561,62.329681,23.973498,24.201423,0.185281,495.296729,7.926855,3.745
Mar-90,1.00,0.000029,0.615623,0.833346,4.7339,1.511772,58.199139,1.710961,6.589042,1.180622,6.161088,1.32385,2.716955,153.198067,17.116364,1.87771,700.676763,2.013247,6.527269,2.808515,2.831933,,,3.665669,0.94862,0.95653,7.812887,34.51861,1840.137333,2.615818,1.547749,304.460575,83.582549,0.486881,6473.381855,63.114084,24.275198,24.477612,0.187613,501.529905,8.026612,3.745
Feb-90,1.00,0.000029,0.589611,0.821553,4.73136,1.48765,57.193585,1.688308,6.469324,1.19679,6.1172,1.317818,2.701823,145.580979,16.978898,1.863358,692.122461,1.978463,6.463949,2.75999,2.78696,,,3.602334,0.93223,0.94134,7.806182,33.922204,1808.34377,2.543509,1.521007,299.200159,82.138424,0.478469,6361.535922,62.02361,23.855776,24.088891,0.184371,492.864561,7.88793,3.745
Jan-90,1.00,0.000029,0.606472,0.831557,4.733728,1.518464,57.977994,1.659017,6.544328,1.170306,6.173561,1.278881,2.703641,144.94094,16.961559,1.888117,685.703121,2.005597,6.560946,2.797843,2.838651,,,3.65174,0.945016,0.958799,7.801922,34.387446,1833.14517,2.551864,1.541868,303.303684,83.264951,0.485031,6448.784268,62.874262,24.182957,24.535679,0.1869,499.62419,7.996113,3.745
Dec-89,1.00,0.000001,0.626309,0.85461,4.208781,1.567593,56.914941,1.681699,6.696586,1.161683,6.285751,1.272328,2.703024,143.611349,16.930476,1.917643,677.733333,1.912155,6.757589,2.455999,2.515626,,,3.662836,0.143598,0.147085,7.776177,32.198237,1766.122878,2.567514,0.864739,266.360509,79.970742,0.04224,4454.018968,58.934989,21.688345,22.214904,0.00266,381.717322,7.348357,3.745
Nov-89,1.00,0.000001,0.635821,0.895568,3.731377,1.618756,59.43442,1.70208,6.895221,1.169676,6.423371,1.277745,2.702984,143.580133,16.923988,1.958897,674.936806,1.996801,7.108513,2.564719,2.601188,,,3.824981,0.149955,0.152087,7.795345,33.623571,1844.304615,2.628961,0.903019,278.151607,83.510841,0.04411,4651.18698,61.54389,22.648432,22.97048,0.002778,398.61497,7.67365,3.745
Oct-89,1.00,0.000001,0.630046,0.912572,3.730756,1.631167,60.378815,1.702762,6.943964,1.174593,6.448948,1.290878,2.694149,142.120616,16.815284,1.96216,673.882649,2.02853,7.274482,2.605472,2.668163,,,3.885759,0.152338,0.156003,7.791086,34.157839,1873.610056,2.675714,0.917368,282.571352,84.837803,0.044811,4725.092933,62.521804,23.008309,23.561914,0.002822,404.948841,7.795582,3.745
Sep-89,1.00,0.000001,0.636917,0.949492,3.732227,1.688079,62.63343,1.690736,7.124132,1.182042,6.606395,1.295711,2.698526,145.174348,16.746078,1.977055,672.952676,2.104277,7.588266,2.702763,2.756357,,,4.030857,0.158026,0.16116,8.11392,35.433333,1943.572846,2.788902,0.951623,293.122896,88.005746,0.046484,4901.533427,64.856441,23.867466,24.340737,0.002928,420.070104,8.086678,3.745
Aug-89,1.00,0.000001,0.62655,0.936288,3.7314,1.659898,61.754646,1.688806,7.037323,1.175539,6.536383,1.309894,2.682478,141.249727,16.60913,1.96037,671.264287,2.074753,7.483318,2.664842,2.714435,,,3.974302,0.155809,0.158709,8.263174,34.936182,1916.303372,2.723913,0.938272,289.010209,86.770974,0.045832,4832.762019,63.946467,23.532592,23.970538,0.002886,414.176273,7.973217,3.745205
Jul-89,1.00,0.000001,0.616559,0.922316,3.730218,1.631331,60.826607,1.738096,6.951782,1.189312,6.467778,1.3207,2.68093,140.533841,16.408149,1.958402,669.625813,2.043574,7.360125,2.624795,2.686489,,,3.914577,0.153468,0.157075,8.25662,34.411167,1887.505466,2.693414,0.924171,284.667009,85.466993,0.045143,4760.136031,62.985489,23.178948,23.723752,0.002843,407.952097,7.853397,3.745
Jun-89,1.00,0.000001,0.644143,0.964789,3.731418,1.71027,63.626305,1.743286,7.184811,1.198566,6.683754,1.322856,2.708614,144.009306,16.419545,1.957227,669.967106,2.137635,7.710119,2.745608,2.826549,,,4.094755,0.160531,0.165264,8.252007,35.995028,1974.382665,2.782273,0.966709,297.769526,89.400827,0.047221,4979.233296,65.884555,24.245817,24.96059,0.002974,426.729121,8.21487,3.745
May-89,1.00,0.000001,0.613294,0.94689,3.735177,1.727138,62.22029,1.651165,7.027883,1.192117,6.5704,1.296502,2.699224,137.835909,16.121597,1.959282,669.979994,2.090397,7.575356,2.684936,2.777223,,,4.004269,0.156984,0.16238,8.216694,35.199609,1930.752714,2.676252,0.945346,291.189409,87.425246,0.046177,4869.202092,64.428637,23.710033,24.525,0.002908,417.299251,8.033337,3.748791
Apr-89,1.00,0.000001,0.588206,0.910943,3.7314,1.647359,59.834435,1.634887,6.79335,1.188322,6.364983,1.244706,2.721075,132.069783,15.718,1.949725,670.193068,2.01024,7.277668,2.581981,2.610637,,,3.850724,0.150964,0.15264,8.241832,33.84987,1856.717442,2.549,0.909097,280.023666,84.072899,0.044407,4682.491126,61.958102,22.800864,23.053923,0.002797,401.297791,7.725297,3.745
Mar-89,1.00,0.000001,0.582748,0.90899,3.7314,1.606818,59.657271,1.624783,6.792495,1.194037,6.376844,1.22423,2.753543,130.302498,15.467391,1.940739,675.595147,2.004288,7.271121,2.574336,2.610842,,,3.839323,0.150517,0.152652,8.25815,33.749644,1851.219889,2.53913,0.906405,279.194544,83.823968,0.044275,4668.626742,61.774651,22.733353,23.055733,0.002788,400.109588,7.702423,3.745
Feb-89,1.00,0.000001,0.570221,0.902977,3.732219,1.575321,59.158895,1.623125,6.719422,1.18813,6.318358,1.17219,2.731174,127.701089,15.241335,1.928572,680.369081,1.987544,7.205154,2.55283,2.594679,,,3.807249,0.14926,0.151707,8.255544,33.4677,1835.754835,2.458045,0.898833,276.862159,83.123704,0.043905,4629.625128,61.258586,22.543439,22.912999,0.002765,396.767081,7.638077,3.745
Jan-89,1.00,0.000001,0.56272,0.89251,3.731614,1.556345,58.463477,1.601614,6.665137,1.19082,6.25224,1.150156,2.721843,127.032378,15.086333,1.940792,685.443409,1.964181,7.087907,2.522821,2.570891,,,3.762494,0.147505,0.150316,8.254944,33.074284,1814.175382,2.383769,0.888267,273.607621,82.146578,0.043389,4575.203493,60.538487,22.278439,22.702934,0.002733,392.10305,7.548291,3.743832
Dec-88,1.00,0,0.547989,0.857694,3.7314,1.479439,47.318919,1.572439,6.517377,1.195155,6.082436,1.167134,2.694,123.615549,15.019545,1.94425,687.872727,1.758958,6.783173,2.500602,2.546652,,,4.038402,0.047364,0.048236,8.253532,34.909183,1854.413211,2.349091,0.770058,269.532982,84.098798,0.000963,667.219965,55.458675,23.205877,23.633222,0.000142,329.11582,4.991036,3.744879
Nov-88,1.00,0,0.553147,0.855078,3.729031,1.467826,47.247289,1.559415,6.571035,1.217148,6.086646,1.174557,2.674578,123.174428,14.957769,1.959913,695.557665,1.756295,6.74968,2.496817,2.552744,,,4.032289,0.047292,0.048351,8.244412,34.856339,1851.606063,2.391211,0.768893,269.124973,83.971492,0.000961,666.20995,55.374724,23.170749,23.689758,0.000142,328.617616,4.983481,3.745
Oct-88,1.00,0,0.576243,0.890237,3.730212,1.541833,49.194735,1.610157,6.751863,1.205673,6.276881,1.235886,2.678097,129.031436,14.707747,2.020446,712.846995,1.828687,7.017443,2.599731,2.663938,,,4.198492,0.049241,0.050457,8.258075,36.293053,1927.925851,2.466827,0.800585,280.217808,87.432643,0.001001,693.669896,57.657168,24.125805,24.721654,0.000147,342.162628,5.188891,3.745
Sep-88,1.00,0,0.593949,0.912045,3.729741,1.576343,50.437796,1.627377,6.909174,1.227204,6.439147,1.262637,2.663584,134.43109,14.480851,2.040182,722.773054,1.874894,7.168611,2.665422,2.697114,,,4.30458,0.050485,0.051086,8.241276,37.210112,1976.641006,2.455733,0.820814,287.298398,89.641905,0.001026,711.197664,59.114059,24.735419,25.029531,0.000151,350.808451,5.320005,3.745
Aug-88,1.00,0,0.589065,0.919861,3.7314,1.583005,50.767622,1.544513,6.890647,1.222438,6.476278,1.241289,2.652022,133.707458,14.216957,2.041726,725.743478,1.887155,7.21682,2.682852,2.723109,,,4.332729,0.050816,0.051578,8.243132,37.453438,1989.566771,2.452609,0.826182,289.177117,90.228097,0.001033,715.848369,59.500621,24.897171,25.270761,0.000152,353.102477,5.354794,3.745051
Jul-88,1.00,0,0.586459,0.897939,3.731583,1.53193,49.673186,1.495959,6.708733,1.207451,6.341725,1.250971,2.626343,133.087382,14.083074,2.04621,728.835846,1.846472,7.010436,2.625015,2.688159,,,4.239325,0.04972,0.050916,8.247646,36.646026,1946.676189,2.395353,0.808371,282.943109,88.282982,0.001011,700.416289,58.217921,24.360444,24.946422,0.000149,345.490383,5.239356,3.745
Jun-88,1.00,0,0.561011,0.854195,3.7314,1.459537,47.283397,1.429191,6.377346,1.217443,6.088928,1.238381,2.586023,127.196178,13.785909,2.028532,732.881818,1.757638,6.669303,2.498725,2.59936,,,4.03537,0.047328,0.049234,8.243338,34.882977,1853.021101,2.271364,0.76948,269.330644,84.035665,0.000962,666.719083,55.417042,23.188457,24.12236,0.000142,328.868752,4.98729,3.745
May-88,1.00,0,0.534811,0.824872,3.732522,1.41029,45.592626,1.451316,6.179373,1.236457,5.901552,1.285005,2.585573,124.725675,13.323118,2.011789,739.50774,1.694788,6.483448,2.409375,2.450158,,,3.891073,0.045636,0.046408,8.251612,33.635623,1786.760341,2.21158,0.741965,259.699856,81.030698,0.000928,642.878386,53.435427,22.359278,22.737745,0.000137,317.108987,4.808953,3.747398
Apr-88,1.00,0,0.53311,0.815388,3.7314,1.382457,45.112369,1.512057,6.212321,1.234435,5.886869,1.33705,2.574286,124.998402,13.157619,2.004452,745.314286,1.676935,6.417073,2.383996,2.414076,,,3.850085,0.045155,0.045725,8.23944,33.281317,1767.939242,2.141905,0.734149,256.96427,80.17715,0.000918,636.106534,52.872557,22.123754,22.402905,0.000135,313.768674,4.758297,3.745
Mar-88,1.00,0,0.54651,0.818358,3.7314,1.386785,45.388799,1.509912,6.33052,1.249391,5.947319,1.364504,2.568957,127.174456,12.97913,2.013348,757.369565,1.687211,6.423526,2.398604,2.429917,,,3.873677,0.045432,0.046025,8.237439,33.485252,1778.77244,2.133478,0.738648,258.53884,80.668442,0.000924,640.004331,53.196538,22.259319,22.54991,0.000136,315.691318,4.787454,3.745
Feb-88,1.00,0,0.569309,0.827156,3.732442,1.392191,46.034836,1.5075,6.414547,1.268918,6.050572,1.401672,2.582223,129.239742,13.070804,2.019375,777.14119,1.711226,6.489722,2.432744,2.454323,,,3.928813,0.046078,0.046487,8.228454,33.961861,1804.090424,2.054948,0.749161,262.218728,81.816629,0.000937,649.11377,53.953706,22.576145,22.7764,0.000138,320.184679,4.855596,3.745
Jan-88,1.00,0,0.553785,0.803217,3.736851,1.341512,44.713097,1.522504,6.340317,1.286647,5.957351,1.408324,2.541325,127.218386,13.049182,2.028125,792.679544,1.662093,6.331209,2.362896,2.411346,,,3.81601,0.044755,0.045673,8.193527,32.986757,1752.291877,1.977161,0.727652,254.689976,79.467532,0.00091,630.476594,52.404602,21.927945,22.377568,0.000134,310.991625,4.716183,3.745
Dec-87,1.00,,0.546986,0.797034,3.7314,1.329506,32.716647,1.546376,6.376423,1.307386,5.939717,1.407091,2.494587,128.23464,12.937391,2.012178,798.326087,1.348892,6.297422,1.165791,1.191447,,,3.105263,0.022423,0.022917,8.194565,26.180158,1390.515056,1.952852,0.592124,185.59393,67.214978,0.000181,66.22592,39.731917,17.397993,17.780872,0.000014,205.219286,3.397126,3.741751
Nov-87,1.00,,0.563513,0.820973,3.73197,1.382239,33.698195,1.614061,6.415887,1.315454,6.070309,1.458279,2.499022,135.324063,12.970037,2.044524,802.375208,1.38936,6.490495,1.200766,1.22773,,,3.198425,0.023096,0.023614,8.233351,26.965602,1432.232583,1.973085,0.609888,191.162025,69.231528,0.000187,68.212797,40.923934,17.919959,18.322355,0.000015,211.376171,3.499045,3.745
Oct-87,1.00,,0.602103,0.874121,3.731452,1.495476,35.890041,1.561655,6.626831,1.30821,6.352051,1.405651,2.531158,143.343953,13.043818,2.089438,808.543101,1.479729,6.923168,1.278868,1.307064,,,3.406462,0.024598,0.02514,8.254836,28.719537,1525.389879,2.050133,0.649557,203.595856,73.734583,0.000199,72.64959,43.585766,19.085534,19.506321,0.000016,225.124799,3.726635,3.745
Sep-87,1.00,,0.608188,0.879233,3.73114,1.501984,36.120849,1.580102,6.645873,1.315913,6.377797,1.376113,2.51828,143.229484,12.989553,2.092368,810.038937,1.489245,6.984201,1.287093,1.305435,,,3.428368,0.024756,0.025109,8.247052,28.904231,1535.199611,2.045954,0.653735,204.905174,74.208768,0.0002,73.116797,43.866065,19.208272,19.482011,0.000016,226.572569,3.750601,3.745
Aug-87,1.00,,0.626423,0.90132,3.7314,1.538794,37.049939,1.698063,6.794145,1.324996,6.4876,1.414188,2.536081,147.645525,13.085238,2.108252,811.87619,1.527551,7.124987,1.320199,1.347969,,,3.516552,0.025393,0.025927,8.245358,29.647697,1574.687572,2.076757,0.67055,210.175686,76.117544,0.000205,74.997486,44.994375,19.702342,20.116773,0.000016,232.400403,3.847073,3.744494
Jul-87,1.00,,0.621263,0.894854,3.7314,1.535445,36.783688,1.677242,6.754672,1.325123,6.435816,1.412767,2.541391,150.248765,13.012609,2.118309,811.813043,1.516574,7.005887,1.310712,1.320135,,,3.491281,0.025211,0.025392,8.237679,29.434641,1563.371455,2.060978,0.665731,208.665309,75.570544,0.000204,74.458535,44.671034,19.560756,19.701388,0.000016,230.730313,3.819427,3.745
Jun-87,1.00,,0.613244,0.881335,3.7314,1.507361,36.239116,1.704171,6.708152,1.33902,6.337682,1.392911,2.507827,144.467267,12.836818,2.1176,818.386364,1.494121,6.846887,1.291307,1.311614,,,3.439594,0.024837,0.025228,8.235308,28.99887,1540.226202,2.023959,0.655875,205.57608,74.451744,0.000201,73.356198,44.009692,19.271165,19.574217,0.000016,227.314419,3.762881,3.745
May-87,1.00,,0.599945,0.86665,3.732222,1.469459,35.617027,1.73523,6.658928,1.340608,6.255071,1.400063,2.476306,140.507903,12.667067,2.120365,832.496612,1.468473,6.726677,1.26914,1.295382,,,3.380549,0.024411,0.024916,8.239026,28.501069,1513.786325,2.00466,0.644616,202.047114,73.173688,0.000197,72.096949,43.254212,18.940351,19.331973,0.000015,223.412287,3.698287,3.745013
Apr-87,1.00,,0.613478,0.876441,3.7314,1.495207,36.064089,1.731604,6.772395,1.318738,6.312455,1.405778,2.485659,142.917926,12.814545,2.1345,844.677273,1.486905,6.828082,1.28507,1.300445,,,3.422981,0.024717,0.025013,8.220933,28.858811,1532.787217,2.017636,0.652707,204.583189,74.092157,0.0002,73.001902,43.797134,19.178089,19.407544,0.000016,226.216535,3.744707,3.745
Mar-87,1.00,,0.628114,0.88711,3.7314,1.536956,36.548944,1.775264,6.925686,1.319943,6.412792,1.455593,2.523023,151.415226,12.923636,2.141795,856.109091,1.506895,6.90174,1.302347,1.31757,,,3.469001,0.02505,0.025342,8.225274,29.246797,1553.394418,2.074377,0.661483,207.33366,75.088272,0.000203,73.983359,44.385954,19.435924,19.663107,0.000016,229.257851,3.795052,3.745
Feb-87,1.00,,0.655231,0.884427,3.729331,1.542115,36.616385,1.824153,7.010261,1.333986,6.504451,1.497345,2.540836,153.495171,13.054265,2.139862,859.757945,1.509676,6.89594,1.30475,1.329034,,,3.475402,0.025096,0.025563,8.216602,29.300764,1556.260797,2.084285,0.662703,207.716239,75.226827,0.000203,74.119876,44.467857,19.471788,19.834199,0.000016,229.680886,3.802055,3.745
Jan-87,1.00,,0.664599,0.901382,3.728183,1.562045,37.296777,1.8659,7.181193,1.362753,6.617632,1.5124,2.568927,154.860579,13.021065,2.149633,862.175276,1.537728,7.061224,1.328995,1.378182,,,3.53998,0.025562,0.026508,8.212689,29.84522,1585.178631,2.098068,0.675017,211.575942,76.624663,0.000207,75.497143,45.294142,19.833605,20.567675,0.000016,233.948727,3.872703,3.745
Dec-86,1.00,,0.696185,0.957451,3.7314,1.664438,34.835845,1.947094,7.521268,1.379089,6.903996,1.516341,2.596587,162.269232,13.147826,2.189848,868.304348,1.260948,7.520354,0.518478,0.526562,,,3.111179,0.014856,0.015087,8.220113,25.7699,1086.971803,2.2252,0.593252,163.508506,74.233452,0.00008,19.275948,38.842826,17.276902,17.546267,0.000012,164.636884,1.486961,3.745
Nov-86,1.00,,0.702278,0.973777,3.730621,1.686291,35.397494,1.944094,7.532837,1.385879,6.963341,1.550348,2.612203,162.869942,13.07179,2.191143,873.356982,1.281278,7.643962,0.526838,0.537626,,,3.16134,0.015095,0.015404,8.239142,26.185381,1104.49676,2.253445,0.602817,166.14471,75.430299,0.000081,19.586729,39.469078,17.555453,17.914933,0.000012,167.291281,1.510935,3.745
Oct-86,1.00,,0.700535,0.963717,3.723936,1.641813,35.059279,1.98261,7.35445,1.388139,6.882161,1.565958,2.62345,156.327132,12.841202,2.176502,878.448323,1.269036,7.553292,0.521804,0.536711,,,3.131134,0.014951,0.015378,8.25183,25.935186,1093.943549,2.250012,0.597057,164.557236,74.70958,0.00008,19.399582,39.09196,17.387714,17.884468,0.000012,165.692852,1.496499,3.745
Sep-86,1.00,,0.67915,0.979435,3.71307,1.652131,35.445898,2.083384,7.333903,1.386482,6.909275,1.6085,2.615567,154.664649,12.663305,2.166359,882.709504,1.28303,7.716485,0.527558,0.536157,,,3.165663,0.015116,0.015362,8.252804,26.221188,1106.007106,2.318521,0.603641,166.371905,75.533446,0.000081,19.613512,39.52305,17.579459,17.866002,0.000012,167.520044,1.513001,3.745
Aug-86,1.00,,0.672773,0.988511,3.7129,1.662152,35.69935,1.998291,7.354243,1.388218,6.930692,1.633343,2.612143,154.096102,12.566667,2.160119,886.452381,1.292205,7.764663,0.53133,0.538466,,,3.188298,0.015224,0.015428,8.255103,26.40868,1113.915486,2.605014,0.607957,167.561529,76.073539,0.000082,19.753757,39.805656,17.705159,17.942937,0.000012,168.717877,1.52382,3.745427
Jul-86,1.00,,0.662586,1.025179,3.624649,1.745518,36.802222,1.881038,7.469795,1.38024,7.062092,1.590064,2.644521,158.624531,12.501812,2.186198,888.597319,1.332125,8.05278,0.547745,0.557041,,,3.286795,0.015694,0.01596,8.269467,27.224532,1148.328047,2.560373,0.626739,172.738063,78.423704,0.000084,20.364016,41.035385,18.25213,18.56191,0.000013,173.930134,1.570896,3.745
Jun-86,1.00,,0.663362,1.059406,3.2115,1.84069,37.893237,1.833023,7.609128,1.388416,7.202948,1.452032,2.623095,167.620251,12.598571,2.223167,890.738095,1.371616,8.279545,0.563983,0.585887,,,3.384234,0.016159,0.016787,8.256756,28.031613,1182.370641,2.53621,0.645319,177.858944,80.748603,0.000087,20.967715,42.251894,18.793221,19.523115,0.000013,179.086355,1.617465,3.745
May-86,1.00,,0.657182,1.055219,3.201833,1.851677,37.718078,1.76747,7.399641,1.375083,7.140226,1.376319,2.59908,166.84966,12.473803,2.21637,889.143542,1.365276,8.238115,0.561376,0.581753,,,3.36859,0.016085,0.016668,8.257522,27.902039,1176.905216,2.197634,0.642336,177.036804,80.375348,0.000087,20.870793,42.056587,18.706351,19.38536,0.000013,178.258541,1.609989,3.643346
Apr-86,1.00,,0.668324,1.075707,3.214327,1.902925,38.438527,1.782812,7.146547,1.387232,7.237668,1.383617,2.598114,175.049839,12.393182,2.188023,887.954545,1.391354,8.389683,0.572099,0.601739,,,3.432933,0.016392,0.017241,8.24971,28.434993,1199.385144,2.051609,0.654605,180.418363,81.910589,0.000088,21.269443,42.859905,19.063658,20.051345,0.000013,181.663437,1.640741,3.645
Mar-86,1.00,,0.681114,1.06698,3.220248,1.909312,38.247342,1.893468,7.144258,1.402364,7.242739,1.412664,2.536667,178.598838,12.289048,2.164929,886.661905,1.384434,8.380898,0.569253,0.586995,,,3.415859,0.01631,0.016819,8.287175,28.293563,1193.41967,2.040943,0.651349,179.521002,81.503184,0.000088,21.163654,42.646729,18.96884,19.560028,0.000013,180.759883,1.63258,3.645
Feb-86,1.00,,0.699735,1.097072,3.214443,1.955045,39.32402,1.879658,7.280863,1.405339,7.393996,1.429547,2.469225,184.553017,12.370341,2.141111,888.344395,1.423406,8.606217,0.585278,0.606339,,,3.512016,0.016769,0.017373,8.266646,29.090039,1227.014919,2.089627,0.669685,184.574592,83.797531,0.00009,21.759419,43.847252,19.502821,20.204637,0.000013,185.848347,1.678538,3.645
Jan-86,1.00,,0.701672,1.147305,3.209939,2.068458,40.91747,1.939167,7.557486,1.406175,7.598409,1.430903,2.447943,200.29578,12.238192,2.12803,892.861165,1.481084,8.959799,0.608994,0.614971,,,3.654327,0.017449,0.01762,8.267229,30.268797,1276.734819,2.36934,0.696821,192.053743,87.193093,0.000094,22.641133,45.623988,20.293095,20.492271,0.000014,193.379113,1.746554,3.645
Dec-85,1.00,,0.692198,1.176971,3.2095,2.103878,33.612093,1.910258,7.65508,1.394858,7.680927,1.468063,2.429295,202.688562,12.155,2.121159,893.140909,0.954609,9.125698,0.20801,0.210508,,,2.972704,0.011915,0.012058,8.243444,22.669471,899.32587,2.710605,0.566847,130.261268,81.985946,0.000049,1.13627,40.585706,15.06786,15.248855,0.000009,115.241192,0.723761,3.645
Nov-85,1.00,,0.694736,1.209892,3.207786,2.129001,34.449922,1.744064,7.797843,1.376034,7.805852,1.475562,2.433098,203.943295,12.098135,2.107498,893.074297,0.978404,9.385055,0.213194,0.215915,,,3.046802,0.012212,0.012368,8.267127,23.234539,921.74283,2.663018,0.580976,133.508213,84.02956,0.00005,1.127552,41.597361,15.443447,15.640519,0.000009,118.113741,0.741801,3.645
Oct-85,1.00,,0.703154,1.23394,3.076928,2.167821,35.099403,1.754376,7.906434,1.366313,7.956861,1.423443,2.452932,214.814032,12.034783,2.138737,894.418306,0.99685,9.592376,0.217214,0.219988,,,3.104244,0.012443,0.012601,8.255037,23.672577,939.12036,2.607962,0.591929,136.025231,85.613762,0.000051,1.168496,42.381592,15.734601,15.935568,0.000009,120.340528,0.755787,3.645
Sep-85,1.00,,0.734022,1.322452,2.97164,2.335735,37.485143,1.876863,8.336383,1.370567,8.397588,1.450602,2.485506,236.739103,12.126159,2.230019,894.67549,1.064607,10.300368,0.231978,0.242179,,,3.315242,0.013288,0.013873,8.286046,25.281625,1002.953271,2.550629,0.632163,145.270996,91.433011,0.000054,1.205094,45.26231,16.804097,17.54302,0.00001,128.520189,0.807158,3.645
Aug-85,1.00,,0.721583,1.299447,2.909277,2.291738,36.832762,1.86729,8.234701,1.356416,8.303753,1.414495,2.464455,237.188061,11.897727,2.219136,885.095455,1.046079,10.102962,0.227941,0.233723,,,3.257544,0.013057,0.013388,8.274652,24.841631,985.498161,2.399632,0.621161,142.742742,89.841737,0.000053,1.179789,44.474578,16.511643,16.930495,0.00001,126.283461,0.793111,3.644967
Jul-85,1.00,,0.726399,1.35053,2.880465,2.415771,38.11983,2.013022,8.445818,1.35203,8.485992,1.432986,2.47017,241.426105,12.043587,2.211483,876.28372,1.082632,10.480372,0.235906,0.246791,,,3.371375,0.013513,0.014137,8.237451,25.709686,1019.934966,1.961156,0.642867,147.73068,92.981127,0.000055,1.14966,46.028677,17.088619,17.877088,0.00001,130.696253,0.820825,3.645
Jun-85,1.00,,0.781255,1.416899,2.86933,2.571006,40.119453,2.177593,8.812189,1.366897,8.851931,1.50356,2.46855,248.87877,12.4405,2.229125,875,1.139423,10.994929,0.248281,0.251161,,,3.548224,0.014222,0.014387,8.271351,27.05832,1073.436932,1.97864,0.676589,155.480078,97.858568,0.000058,1.119519,48.443169,17.985024,18.193642,0.000011,137.552089,0.863882,3.635
May-85,1.00,,0.801627,1.439019,2.855139,2.615433,40.795415,2.212717,8.943336,1.375341,8.993312,1.477712,2.475609,251.583255,12.496957,2.222783,871.204348,1.158621,11.18243,0.252464,0.263675,,,3.608007,0.014462,0.015104,8.266335,27.514218,1091.522989,1.993213,0.687989,158.099721,99.507361,0.000059,1.138447,49.259376,18.288049,19.100151,0.000011,139.869668,0.878437,3.607459
Apr-85,1.00,,0.807524,1.430855,2.847995,2.592847,40.628619,2.196918,8.919869,1.364918,8.979477,1.519369,2.492182,251.540621,12.400455,2.219909,861.213636,1.153884,11.097207,0.251432,0.257009,,,3.593256,0.014403,0.014722,8.313797,27.401723,1087.060173,1.942641,0.685176,157.453312,99.100514,0.000059,1.137551,49.057973,18.213276,18.617287,0.000011,139.297795,0.874846,3.605
Mar-85,1.00,,0.894766,1.531414,2.853324,2.811782,43.668642,2.209902,9.479588,1.383962,9.430476,1.434923,2.573405,258.399539,12.861429,2.258167,850.709524,1.240223,11.832145,0.270245,0.27999,,,3.86212,0.01548,0.016039,8.316402,29.452049,1168.39911,1.988624,0.736444,169.234707,106.515679,0.000063,1.102986,52.728721,19.576079,20.282023,0.000012,149.720709,0.940306,3.603095
Feb-85,1.00,,0.911996,1.521453,2.835969,2.794733,43.521963,2.211228,9.44334,1.350351,9.317015,1.358166,2.55198,260.200188,12.923343,2.256651,839.958274,1.236057,11.774306,0.269337,0.284069,,,3.849147,0.015428,0.016272,8.314366,29.353122,1164.474557,1.974514,0.733971,168.666262,106.157902,0.000063,1.086356,52.551609,19.510324,20.577469,0.000012,149.21781,0.937147,3.577
