"","clusters","index"
"244438.0","0","244438.0"
"1918.0","0","1918.0"
"210344.0","0","210344.0"
"248099.0","0","248099.0"
"253967.0","0","253967.0"
"254952.0","0","254952.0"
"53046.0","0","53046.0"
"268389.0","0","268389.0"
"259215.0","0","259215.0"
"259400.0","0","259400.0"
"85768.0","0","85768.0"
"269526.0","0","269526.0"
"273418.0","0","273418.0"
"147239.0","0","147239.0"
"274321.0","0","274321.0"
"292104.0","0","292104.0"
"374480.0","0","374480.0"
"308628.0","0","308628.0"
"309258.0","0","309258.0"
"311122.0","0","311122.0"
"317187.0","0","317187.0"
"599688.0","0","599688.0"
"316755.0","0","316755.0"
"318289.0","0","318289.0"
"489527.0","0","489527.0"
"325484.0","0","325484.0"
"339667.0","0","339667.0"
"347729.0","0","347729.0"
"351605.0","0","351605.0"
"352441.0","0","352441.0"
"356517.0","0","356517.0"
"361327.0","0","361327.0"
"79648.0","0","79648.0"
"447689.0","0","447689.0"
"363867.0","0","363867.0"
"378049.0","0","378049.0"
"379142.0","0","379142.0"
"387225.0","0","387225.0"
"370163.0","0","370163.0"
"388144.0","0","388144.0"
"411027.0","0","411027.0"
"395780.0","0","395780.0"
"402232.0","0","402232.0"
"431466.0","0","431466.0"
"315061.0","0","315061.0"
"416540.0","0","416540.0"
"419569.0","0","419569.0"
"432060.0","0","432060.0"
"447577.0","0","447577.0"
"448226.0","0","448226.0"
"19922.0","0","19922.0"
"351977.0","0","351977.0"
"586997.0","0","586997.0"
"355835.0","0","355835.0"
"457387.0","0","457387.0"
"472496.0","0","472496.0"
"401060.0","0","401060.0"
"80097.0","0","80097.0"
"569047.0","0","569047.0"
"386074.0","0","386074.0"
"15994.0","0","15994.0"
"40757.0","0","40757.0"
"538385.0","0","538385.0"
"39717.0","0","39717.0"
"43557.0","0","43557.0"
"36945.0","0","36945.0"
"25785.0","0","25785.0"
"511685.0","0","511685.0"
"39189.0","0","39189.0"
"42488.0","0","42488.0"
"518720.0","0","518720.0"
"525991.0","0","525991.0"
"27169.0","0","27169.0"
"508390.0","0","508390.0"
"525507.0","0","525507.0"
"532774.0","0","532774.0"
"41282.0","0","41282.0"
"528265.0","0","528265.0"
"43948.0","0","43948.0"
"534872.0","0","534872.0"
"23796.0","0","23796.0"
"529437.0","0","529437.0"
"534729.0","0","534729.0"
"520681.0","0","520681.0"
"510190.0","0","510190.0"
"493326.0","0","493326.0"
"39716.0","0","39716.0"
"15943.0","0","15943.0"
"544421.0","0","544421.0"
"1801.0","0","1801.0"
"40108.0","0","40108.0"
"5799.0","0","5799.0"
"13382.0","0","13382.0"
"544960.0","0","544960.0"
"38199.0","0","38199.0"
"531347.0","0","531347.0"
"266045.0","0","266045.0"
"21689.0","0","21689.0"
"42909.0","0","42909.0"
"25696.0","0","25696.0"
"520377.0","0","520377.0"
"531069.0","0","531069.0"
"1784.0","0","1784.0"
"40355.0","0","40355.0"
"40335.0","0","40335.0"
"39750.0","0","39750.0"
"39851.0","0","39851.0"
"525430.0","0","525430.0"
"1269.0","0","1269.0"
"498964.0","0","498964.0"
"254.0","0","254.0"
"26304.0","0","26304.0"
"13345.0","0","13345.0"
"20843.0","0","20843.0"
"38726.0","0","38726.0"
"25767.0","0","25767.0"
"844.0","0","844.0"
"38590.0","0","38590.0"
"509808.0","0","509808.0"
"40579.0","0","40579.0"
"21593.0","0","21593.0"
"15944.0","0","15944.0"
"38941.0","0","38941.0"
"542980.0","0","542980.0"
"11132.0","0","11132.0"
"4882.0","0","4882.0"
"528776.0","0","528776.0"
"38630.0","0","38630.0"
"38211.0","0","38211.0"
"536906.0","0","536906.0"
"492456.0","0","492456.0"
"80954.0","0","80954.0"
"36397.0","0","36397.0"
"40418.0","0","40418.0"
"546398.0","0","546398.0"
"39680.0","0","39680.0"
"45534.0","0","45534.0"
"39241.0","0","39241.0"
"25692.0","0","25692.0"
"38423.0","0","38423.0"
"6737.0","0","6737.0"
"21592.0","0","21592.0"
"11226.0","0","11226.0"
"502560.0","0","502560.0"
"544164.0","0","544164.0"
"18837.0","0","18837.0"
"21248.0","0","21248.0"
"18604.0","0","18604.0"
"20135.0","0","20135.0"
"541005.0","0","541005.0"
"529561.0","0","529561.0"
"43699.0","0","43699.0"
"18891.0","0","18891.0"
"20085.0","0","20085.0"
"20204.0","0","20204.0"
"25571.0","0","25571.0"
"19311.0","0","19311.0"
"39173.0","0","39173.0"
"79012.0","0","79012.0"
"8851.0","0","8851.0"
"13334.0","0","13334.0"
"39917.0","0","39917.0"
"37061.0","0","37061.0"
"21045.0","0","21045.0"
"36956.0","0","36956.0"
"546236.0","0","546236.0"
"11078.0","0","11078.0"
"24450.0","0","24450.0"
"19909.0","0","19909.0"
"42796.0","0","42796.0"
"49678.0","0","49678.0"
"276805.0","0","276805.0"
"13272.0","0","13272.0"
"15700.0","0","15700.0"
"16863.0","0","16863.0"
"24782.0","0","24782.0"
"115758.0","0","115758.0"
"235958.0","0","235958.0"
"232500.0","0","232500.0"
"259077.0","0","259077.0"
"49175.0","0","49175.0"
"18288.0","0","18288.0"
"90137.0","0","90137.0"
"505509.0","0","505509.0"
"28860.0","0","28860.0"
"103599.0","0","103599.0"
"83390.0","1","83390.0"
"50618.0","0","50618.0"
"88080.0","0","88080.0"
"251098.0","0","251098.0"
"19809.0","0","19809.0"
"26032.0","0","26032.0"
"51414.0","0","51414.0"
"29492.0","0","29492.0"
"52409.0","0","52409.0"
"53078.0","0","53078.0"
"30611.0","0","30611.0"
"39712.0","0","39712.0"
"54576.0","0","54576.0"
"54671.0","0","54671.0"
"54739.0","0","54739.0"
"54743.0","0","54743.0"
"16559.0","0","16559.0"
"61246.0","0","61246.0"
"59347.0","0","59347.0"
"529738.0","0","529738.0"
"349941.0","0","349941.0"
"27341.0","0","27341.0"
"76141.0","0","76141.0"
"332735.0","0","332735.0"
"54059.0","0","54059.0"
"94060.0","0","94060.0"
"445602.0","0","445602.0"
"74706.0","0","74706.0"
"17752.0","0","17752.0"
"340266.0","0","340266.0"
"79759.0","0","79759.0"
"81342.0","0","81342.0"
"81906.0","0","81906.0"
"82025.0","0","82025.0"
"34013.0","0","34013.0"
"85631.0","0","85631.0"
"88060.0","0","88060.0"
"226694.0","0","226694.0"
"90463.0","0","90463.0"
"21109.0","0","21109.0"
"93081.0","0","93081.0"
"94623.0","0","94623.0"
"95725.0","0","95725.0"
"86389.0","0","86389.0"
"96529.0","0","96529.0"
"96963.0","0","96963.0"
"40688.0","0","40688.0"
"295103.0","0","295103.0"
"27838.0","0","27838.0"
"99825.0","0","99825.0"
"60545.0","0","60545.0"
"231022.0","0","231022.0"
"311567.0","0","311567.0"
"223412.0","0","223412.0"
"115251.0","0","115251.0"
"89499.0","0","89499.0"
"254782.0","0","254782.0"
"185011.0","0","185011.0"
"185354.0","0","185354.0"
"323694.0","0","323694.0"
"186019.0","0","186019.0"
"14305.0","0","14305.0"
"224311.0","0","224311.0"
"225390.0","0","225390.0"
"226435.0","0","226435.0"
"226782.0","0","226782.0"
"227831.0","0","227831.0"
"359111.0","0","359111.0"
"231241.0","0","231241.0"
"245036.0","0","245036.0"
"264888.0","0","264888.0"
"235103.0","0","235103.0"
"235865.0","0","235865.0"
"495661.0","0","495661.0"
"237135.0","0","237135.0"
"239164.0","0","239164.0"
"240376.0","0","240376.0"
"240454.0","0","240454.0"
"241921.0","0","241921.0"
"98311.0","0","98311.0"
"244952.0","0","244952.0"
"420621.0","0","420621.0"
"249566.0","0","249566.0"
"30759.0","0","30759.0"
"252135.0","0","252135.0"
"498619.0","0","498619.0"
"37156.0","0","37156.0"
"90577.0","0","90577.0"
"256467.0","0","256467.0"
"260971.0","0","260971.0"
"299911.0","0","299911.0"
"259123.0","0","259123.0"
"250170.0","0","250170.0"
"262995.0","0","262995.0"
"263357.0","0","263357.0"
"84697.0","0","84697.0"
"266142.0","0","266142.0"
"271659.0","0","271659.0"
"272795.0","0","272795.0"
"276005.0","0","276005.0"
"282280.0","0","282280.0"
"287265.0","0","287265.0"
"287750.0","0","287750.0"
"347852.0","0","347852.0"
"292171.0","0","292171.0"
"296426.0","0","296426.0"
"302310.0","0","302310.0"
"305601.0","0","305601.0"
"307959.0","0","307959.0"
"308228.0","0","308228.0"
"312385.0","0","312385.0"
"313422.0","0","313422.0"
"313647.0","0","313647.0"
"317721.0","0","317721.0"
"319560.0","0","319560.0"
"323402.0","0","323402.0"
"272183.0","0","272183.0"
"329708.0","0","329708.0"
"331730.0","0","331730.0"
"319205.0","0","319205.0"
"334401.0","0","334401.0"
"336579.0","0","336579.0"
"346403.0","0","346403.0"
"352215.0","0","352215.0"
"353033.0","0","353033.0"
"364881.0","0","364881.0"
"358757.0","0","358757.0"
"366312.0","0","366312.0"
"356764.0","0","356764.0"
"96004.0","0","96004.0"
"374294.0","0","374294.0"
"377086.0","0","377086.0"
"374881.0","0","374881.0"
"375988.0","0","375988.0"
"631275.0","0","631275.0"
"377799.0","0","377799.0"
"61609.0","0","61609.0"
"382645.0","0","382645.0"
"358335.0","0","358335.0"
"383409.0","0","383409.0"
"387257.0","0","387257.0"
"389553.0","0","389553.0"
"368390.0","0","368390.0"
"394438.0","0","394438.0"
"395024.0","0","395024.0"
"395508.0","0","395508.0"
"398291.0","0","398291.0"
"400544.0","0","400544.0"
"402876.0","0","402876.0"
"99171.0","0","99171.0"
"401206.0","0","401206.0"
"406372.0","0","406372.0"
"405261.0","0","405261.0"
"407291.0","0","407291.0"
"410765.0","0","410765.0"
"359622.0","0","359622.0"
"417791.0","0","417791.0"
"349296.0","0","349296.0"
"420984.0","0","420984.0"
"424836.0","0","424836.0"
"420418.0","0","420418.0"
"435503.0","0","435503.0"
"429748.0","0","429748.0"
"381156.0","0","381156.0"
"349044.0","0","349044.0"
"439891.0","0","439891.0"
"451175.0","0","451175.0"
"447040.0","0","447040.0"
"39455.0","0","39455.0"
"448025.0","0","448025.0"
"448594.0","0","448594.0"
"333752.0","0","333752.0"
"398260.0","0","398260.0"
"436039.0","0","436039.0"
"447236.0","0","447236.0"
"441339.0","0","441339.0"
"186401.0","0","186401.0"
"454995.0","0","454995.0"
"455950.0","0","455950.0"
"456141.0","0","456141.0"
"244204.0","0","244204.0"
"467595.0","0","467595.0"
"408395.0","0","408395.0"
"473037.0","0","473037.0"
"481290.0","0","481290.0"
"484955.0","0","484955.0"
"570053.0","0","570053.0"
"483466.0","0","483466.0"
"566521.0","0","566521.0"
"567024.0","0","567024.0"
"411469.0","0","411469.0"
"478723.0","0","478723.0"
"18733.0","0","18733.0"
"584207.0","0","584207.0"
"589021.0","0","589021.0"
"589062.0","0","589062.0"
"431834.0","0","431834.0"
"512939.0","0","512939.0"
"524398.0","0","524398.0"
"512318.0","0","512318.0"
"523034.0","0","523034.0"
"502186.0","0","502186.0"
"12876.0","0","12876.0"
"519455.0","0","519455.0"
"27298.0","0","27298.0"
"533421.0","0","533421.0"
"510720.0","0","510720.0"
"496719.0","0","496719.0"
"543510.0","0","543510.0"
"9895.0","0","9895.0"
"504966.0","0","504966.0"
"24521.0","0","24521.0"
"500849.0","0","500849.0"
"511864.0","0","511864.0"
"14960.0","1","14960.0"
"10688.0","0","10688.0"
"48707.0","0","48707.0"
"544945.0","0","544945.0"
"507719.0","0","507719.0"
"17974.0","0","17974.0"
"12791.0","0","12791.0"
"531702.0","0","531702.0"
"546362.0","0","546362.0"
"495152.0","0","495152.0"
"11127.0","0","11127.0"
"6174.0","0","6174.0"
"18417.0","0","18417.0"
"9245.0","0","9245.0"
"51295.0","0","51295.0"
"14953.0","0","14953.0"
"6004.0","0","6004.0"
"1936.0","0","1936.0"
"17939.0","0","17939.0"
"14148.0","0","14148.0"
"84602.0","0","84602.0"
"267839.0","0","267839.0"
"5133.0","0","5133.0"
"25621.0","0","25621.0"
"1799.0","1","1799.0"
"46679.0","0","46679.0"
"93416.0","0","93416.0"
"28643.0","1","28643.0"
"49737.0","0","49737.0"
"96434.0","0","96434.0"
"50063.0","0","50063.0"
"49679.0","1","49679.0"
"18272.0","0","18272.0"
"411893.0","0","411893.0"
"21805.0","0","21805.0"
"97077.0","0","97077.0"
"86626.0","0","86626.0"
"15457.0","0","15457.0"
"283401.0","0","283401.0"
"95428.0","0","95428.0"
"26397.0","1","26397.0"
"188631.0","0","188631.0"
"87926.0","0","87926.0"
"348596.0","0","348596.0"
"232107.0","0","232107.0"
"413661.0","0","413661.0"
"267315.0","0","267315.0"
"273765.0","0","273765.0"
"285888.0","0","285888.0"
"27179.0","0","27179.0"
"279500.0","0","279500.0"
"99926.0","0","99926.0"
"327650.0","0","327650.0"
"525199.0","1","525199.0"
"534189.0","0","534189.0"
"518633.0","0","518633.0"
"63812.0","0","63812.0"
"1264.0","1","1264.0"
"25757.0","0","25757.0"
"2184.0","0","2184.0"
"14985.0","0","14985.0"
"523.0","0","523.0"
"34755.0","0","34755.0"
"370661.0","0","370661.0"
"352151.0","0","352151.0"
"392191.0","0","392191.0"
"459251.0","0","459251.0"
"585699.0","0","585699.0"
"45949.0","0","45949.0"
"33331.0","0","33331.0"
"46041.0","0","46041.0"
"17866.0","0","17866.0"
"415753.0","0","415753.0"
"306205.0","1","306205.0"
"482425.0","0","482425.0"
"518699.0","0","518699.0"
"10900.0","0","10900.0"
"544807.0","0","544807.0"
"79059.0","1","79059.0"
"546000.0","0","546000.0"
"24906.0","0","24906.0"
"60424.0","0","60424.0"
"14101.0","0","14101.0"
"52664.0","0","52664.0"
"241282.0","0","241282.0"
"75773.0","0","75773.0"
"411719.0","0","411719.0"
"337322.0","0","337322.0"
"161191.0","0","161191.0"
"339547.0","0","339547.0"
"252963.0","0","252963.0"
"642204.0","0","642204.0"
"251097.0","0","251097.0"
"264547.0","0","264547.0"
"300027.0","0","300027.0"
"270783.0","1","270783.0"
"230585.0","0","230585.0"
"407766.0","0","407766.0"
"414017.0","0","414017.0"
"419391.0","0","419391.0"
"21553.0","0","21553.0"
"17949.0","0","17949.0"
"11163.0","0","11163.0"
"28763.0","0","28763.0"
"13068.0","0","13068.0"
"16128.0","0","16128.0"
"54097.0","0","54097.0"
"233058.0","0","233058.0"
"28781.0","1","28781.0"
"53098.0","1","53098.0"
"84401.0","0","84401.0"
"274135.0","0","274135.0"
"82218.0","0","82218.0"
"83347.0","0","83347.0"
"92793.0","0","92793.0"
"95743.0","0","95743.0"
"362203.0","0","362203.0"
"103595.0","0","103595.0"
"185834.0","0","185834.0"
"229272.0","0","229272.0"
"230181.0","0","230181.0"
"234165.0","0","234165.0"
"236925.0","0","236925.0"
"337132.0","1","337132.0"
"19363.0","0","19363.0"
"334051.0","0","334051.0"
"271723.0","0","271723.0"
"272021.0","0","272021.0"
"98307.0","0","98307.0"
"331813.0","0","331813.0"
"296631.0","0","296631.0"
"297707.0","0","297707.0"
"314107.0","0","314107.0"
"334273.0","0","334273.0"
"334847.0","0","334847.0"
"352770.0","0","352770.0"
"365750.0","0","365750.0"
"366395.0","0","366395.0"
"91174.0","0","91174.0"
"65159.0","0","65159.0"
"413936.0","0","413936.0"
"473582.0","0","473582.0"
"564954.0","0","564954.0"
"22464.0","0","22464.0"
"25121.0","0","25121.0"
"10128.0","0","10128.0"
"9269.0","1","9269.0"
"52739.0","0","52739.0"
"52788.0","0","52788.0"
"33932.0","0","33932.0"
"54861.0","0","54861.0"
"77294.0","0","77294.0"
"283319.0","0","283319.0"
"83137.0","0","83137.0"
"137549.0","0","137549.0"
"89148.0","0","89148.0"
"91645.0","0","91645.0"
"184226.0","0","184226.0"
"226919.0","0","226919.0"
"245468.0","0","245468.0"
"276633.0","0","276633.0"
"245626.0","0","245626.0"
"427523.0","0","427523.0"
"351735.0","0","351735.0"
"364596.0","0","364596.0"
"371452.0","0","371452.0"
"417808.0","0","417808.0"
"420290.0","0","420290.0"
"420346.0","0","420346.0"
"185956.0","0","185956.0"
"459869.0","0","459869.0"
"143545.0","0","143545.0"
"226544.0","0","226544.0"
"575573.0","0","575573.0"
"24737.0","0","24737.0"
"26375.0","0","26375.0"
"247147.0","0","247147.0"
"28712.0","0","28712.0"
"31670.0","0","31670.0"
"100374.0","0","100374.0"
"19469.0","1","19469.0"
"111545.0","0","111545.0"
"412648.0","0","412648.0"
"36174.0","0","36174.0"
"22454.0","0","22454.0"
"16633.0","0","16633.0"
"10546.0","0","10546.0"
"3862.0","0","3862.0"
"298379.0","0","298379.0"
"59865.0","0","59865.0"
"23449.0","0","23449.0"
"53056.0","0","53056.0"
"52401.0","0","52401.0"
"50478.0","0","50478.0"
"50611.0","0","50611.0"
"74233.0","0","74233.0"
"52327.0","0","52327.0"
"58580.0","0","58580.0"
"56200.0","0","56200.0"
"17440.0","0","17440.0"
"59594.0","0","59594.0"
"152249.0","0","152249.0"
"60825.0","0","60825.0"
"81179.0","0","81179.0"
"202780.0","1","202780.0"
"236860.0","0","236860.0"
"74185.0","0","74185.0"
"75204.0","0","75204.0"
"77158.0","0","77158.0"
"90773.0","0","90773.0"
"78887.0","0","78887.0"
"65165.0","0","65165.0"
"74294.0","0","74294.0"
"83090.0","0","83090.0"
"98939.0","0","98939.0"
"87281.0","0","87281.0"
"88986.0","0","88986.0"
"142021.0","0","142021.0"
"186400.0","0","186400.0"
"87137.0","0","87137.0"
"121881.0","0","121881.0"
"103116.0","0","103116.0"
"110671.0","0","110671.0"
"17845.0","0","17845.0"
"88650.0","0","88650.0"
"185008.0","0","185008.0"
"223995.0","0","223995.0"
"188229.0","0","188229.0"
"188477.0","0","188477.0"
"111105.0","0","111105.0"
"233833.0","0","233833.0"
"244915.0","0","244915.0"
"13268.0","0","13268.0"
"121480.0","0","121480.0"
"268889.0","0","268889.0"
"271949.0","0","271949.0"
"282988.0","0","282988.0"
"266374.0","0","266374.0"
"326445.0","0","326445.0"
"361395.0","0","361395.0"
"405945.0","0","405945.0"
"233314.0","0","233314.0"
"384649.0","0","384649.0"
"369724.0","0","369724.0"
"236867.0","0","236867.0"
"562466.0","0","562466.0"
"564552.0","0","564552.0"
"656337.0","0","656337.0"
"34863.0","0","34863.0"
"20469.0","0","20469.0"
"14180.0","0","14180.0"
"6999.0","1","6999.0"
"59521.0","0","59521.0"
"339362.0","0","339362.0"
"447313.0","0","447313.0"
"471287.0","0","471287.0"
"54662.0","1","54662.0"
"386645.0","0","386645.0"
"403676.0","0","403676.0"
"414283.0","0","414283.0"
