,index,foundation,voterank,eigenvector,degree,pagerank,closeness,newman,subgraph,average
12789,5941.0,2002.0,1608.0,0.0046243690502312,0.0130185731643811,0.0001502784954222,0.345257086020089,8.50396551238952e-05,7.193367424672297e+99,162.38666666666666
12790,362203.0,2007.0,,,,,,,,
12795,19969.0,2003.0,2449.0,9.463749419338472e-05,0.0012150668286755,7.986196403686379e-05,0.2623034760320311,8.852118376812642e-05,3.0133819641917883e+96,29.714285714285715
12796,17986.0,2005.0,,0.002063089544136,0.0072904009720534,0.0001026804092384,0.3264764696790536,0.0,1.4319376618543731e+99,141.35714285714286
12801,15176.0,2007.0,4093.0,0.000498582554805,0.0020829717063009,5.432744029320549e-05,0.3045842298356608,0.0,8.359660867023447e+97,120.33333333333331
12802,18470.0,2003.0,2022.0,0.0049089816538332,0.0095469536538795,0.0001227658919937,0.343127038190242,5.93117413553967e-05,8.106426127611116e+99,216.9090909090909
12805,18180.0,2003.0,4067.0,0.0009696424382776,0.0020829717063009,4.955456314970971e-05,0.3155877456099394,8.924681259401929e-07,3.1629427229862274e+98,188.08333333333331
12811,9577.0,2006.0,2336.0,0.030743560777021,0.0427009199791702,0.0003705999688605,0.3762713097135421,0.0001374148604044,3.179789432187788e+101,260.3048780487805
12813,20101.0,2000.0,1646.0,0.0009137848523358,0.0032980385349765,7.359005811689142e-05,0.2882709763372063,0.0,2.812398812081058e+98,96.57894736842104
12814,26218.0,2004.0,2190.0,0.0297851415360803,0.0362784238847422,0.0003156261050224,0.3759886752136446,0.0001373307970333,2.985932813916736e+101,284.60765550239233
12815,11721.0,2006.0,,6.848525040463843e-06,0.0003471619510501,3.462506665299673e-05,0.2448413829543753,0.0,1.5771682686547276e+94,29.0
12816,39871.0,2003.0,4139.0,0.0007452393077878,0.0017358097552508,4.470293532808246e-05,0.3069375296246781,0.0,1.8681615974453442e+98,192.2
12817,19249.0,2004.0,1170.0,1.53581713741238e-05,0.0057281721923277,0.0001607376436421,0.253688978415653,0.0,7.935010261646857e+94,39.48484848484848
12819,50354.0,2006.0,,,,,,,,
12820,2430.0,2006.0,839.0,0.0054897463438389,0.0164901926748828,0.0001878270051571,0.3462841392680215,0.0001158417693413,1.013638017479795e+100,155.16842105263157
12821,4422.0,2006.0,1698.0,0.0208115726237619,0.0345426141294914,0.0003089524587187,0.367783779068277,6.165339808538043e-05,1.4567893012845014e+101,249.23618090452263
12825,5647.0,2003.0,1946.0,8.547795381225871e-31,0.0005207429265752,0.0001735508503991,0.0005207429265752,0.0,5.297293811675504,3.0
12827,39969.0,2004.0,1829.0,0.0144105392906297,0.0187467453567089,0.0001721501253965,0.3392434587000508,4.786057874232797e-05,6.993321798596697e+100,236.64814814814812
12828,535690.0,2007.0,2237.0,1.2895702337009914e-06,0.0019093907307759,0.0001339644072622,0.2238011818438366,0.0,5.583889855530168e+92,14.636363636363637
12835,39745.0,2001.0,1997.0,0.0009137848523358,0.0032980385349765,7.35900581168914e-05,0.2882709763372063,0.0,2.812398812081058e+98,96.57894736842104
12836,5964.0,2004.0,902.0,0.0050901220634484,0.0145808019441069,0.0001876412831494,0.3589742708777431,0.0004228384588884,8.715394733628066e+99,160.6547619047619
12849,532274.0,2006.0,3191.0,1.2220092128518593e-08,0.0010414858531504,0.0001284849314831,0.1849245320348474,0.0,5.017874659409963e+88,9.0
12856,16820.0,2004.0,1963.0,0.0020039077625204,0.0062951021034853,0.0001053342929359,0.3236064439304211,6.977050740388713e-05,3.0430926831559388e+106,147.3658536585366
12858,20315.0,2000.0,,,,,,,,
12859,17852.0,2007.0,4400.0,3.291066223009034e-07,0.0002780481023217,3.6433821802063535e-05,0.2101243954779433,0.0,8.251312350013131e+104,16.5
12860,10947.0,2006.0,1819.0,0.0032544063112174,0.0081583058496788,0.0001115596062205,0.3336579944753532,7.2856136877946e-05,3.5624259163482943e+99,168.7872340425532
12861,91503.0,2000.0,1674.0,0.0040440161279853,0.0102412775559798,0.0002020136922604,0.3488665481683336,0.0023160448031274,5.500222878992139e+99,170.66101694915255
12877,14953.0,2002.0,1913.0,0.0053400415008622,0.0123242492622808,0.0001438941490336,0.3483082063265779,7.100806940739007e-05,9.594695819993814e+99,188.7887323943662
12879,19470.0,2001.0,4278.0,1.7878097859712749e-29,0.0004606172270842,0.000153515505066,0.0004606172270842,0.0,5.297293811675502,3.0
12883,1520.0,2007.0,2624.0,0.0353910661094503,0.0487762541225481,0.0004209664653558,0.3876054849867779,0.0002251019065826,4.213807318635386e+101,267.5729537366548
12892,18814.0,2006.0,1883.0,1.4639600848554444e-07,0.000173580975525,6.0049210614841614e-05,0.2007917378602932,0.0,7.206228457530061e+90,2.0
12898,494885.0,2007.0,1108.0,3.472980363412288e-05,0.0036452004860267,0.0002352968840632,0.267346965396531,0.002415401519341,4.0559068471798425e+95,18.476190476190474
12901,550210.0,2007.0,,6.551835735114161e-07,0.000173580975525,5.041081062651955e-05,0.212423070493942,0.0,1.4442471487217822e+92,3.0
12911,502159.0,2005.0,2633.0,8.547795381225871e-31,0.0005207429265752,0.0001735508503991,0.0005207429265752,0.0,5.297293811675499,3.0
12914,103165.0,2004.0,4353.0,9.100927971885489e-06,0.0001390240511608,2.405267369424108e-05,0.2481128922442857,0.0,6.375028028796241e+107,72.0
12916,28058.0,2008.0,,,,,,,,
12917,17951.0,2006.0,,0.0001130282735874,0.0006943239021003,4.537109205878794e-05,0.2693176171913941,0.0,4.298179654567852e+96,60.25
12919,34636.0,2002.0,7038.0,0.0148976410238486,0.0216976219406353,0.0001999265884497,0.3569774092939132,0.0,7.465065590297819e+100,267.136
12930,111545.0,2002.0,3752.0,4.201834017213269e-06,0.0005207429265752,5.194421310222421e-05,0.2315663042708757,0.0,5.937876750292996e+93,15.0
12931,17488.0,2000.0,4291.0,0.0172038413148916,0.0164901926748828,0.0001518090620284,0.360058785291271,0.0,9.960703155552833e+100,339.3684210526316
12934,20816.0,2004.0,1825.0,0.0005901628122724,0.0039923624370768,9.785550215466813e-05,0.313748102865692,0.0001704844371079,1.1709505132921152e+98,92.0
12938,21157.0,2004.0,10323.0,5.12147524217887e-06,0.0001252034556153,2.075893861688055e-05,0.2392610233249141,0.0,1.9037346330438565e+114,49.0
12940,13223.0,2004.0,1898.0,0.0015600379589825,0.0053810102412775,9.520002331106736e-05,0.3368690512900767,9.223401743187578e-05,8.185927940434299e+98,141.19354838709677
12941,19619.0,2005.0,2729.0,0.0018022788916128,0.0057281721923277,9.852917567192744e-05,0.3305948902396968,8.363301423173015e-05,1.0925495917921404e+99,156.84848484848484
12945,17883.0,2007.0,2789.0,0.0055866165566663,0.0081583058496788,9.353820092214903e-05,0.3488665481683336,0.0,1.0498929272783776e+100,271.1914893617021
12948,19922.0,2003.0,,,,,,,,
12949,21401.0,2007.0,,7.353267109673639e-07,0.0001535390756947,3.27436684959057e-05,0.2163237382514906,0.0,4.101449754463609e+99,13.0
12950,19817.0,2004.0,,0.0001872481608056,0.0009337504085158,2.7386559455413204e-05,0.2583316750503645,,2.2078796589834118e+161,110.1
12951,4798.0,2007.0,,0.0148976410238486,0.0216976219406353,0.0001999265884497,0.3569774092939132,0.0,7.465065590297819e+100,267.136
12952,17938.0,2005.0,1590.0,0.0005770397279081,0.0038187814615518,0.0001026532360284,0.3019931965682805,0.0001132441550068,1.1199286022698875e+98,81.63636363636364
12956,665127.0,2007.0,6244.0,2.322795751200294e-07,0.0001252034556153,3.936697077258503e-05,0.2070597603198628,0.0,3.9189092915096406e+111,8.0
12959,252895.0,2004.0,,,,,,,,
12960,39917.0,2007.0,3692.0,8.520993005889323e-07,0.0003471619510501,6.262054156513077e-05,0.2178025077503807,0.0,2.442163922119561e+92,5.5
12967,19607.0,2003.0,2995.0,8.56710977248658e-33,0.0003471619510501,0.0001735508503991,0.0003471619510501,0.0,2.708271660424515,2.0
12978,18011.0,2002.0,3872.0,6.878755330789737e-10,0.0008679048776254,0.0001490630577464,0.1684855509481722,0.0,1.565771438747796e+86,6.2
12979,259077.0,2007.0,2947.0,0.0008368960000995,0.0038187814615518,7.630121096828809e-05,0.3056816630912519,0.0,2.3556125860126212e+98,117.36363636363636
12984,534890.0,2007.0,2301.0,3.966236658639392e-09,0.0003471619510501,6.782048756270954e-05,0.1762699310884688,0.0,5.27296665989266e+87,9.0
12987,1936.0,2006.0,3452.0,0.0244146160352561,0.0366255858357923,0.0003287367398325,0.380186634750057,0.0002434512828004,2.0051086561849397e+101,255.86729857819904
12988,17939.0,2007.0,3500.0,0.0001576892051554,0.0005207429265752,8.578669934374052e-05,0.2751050966265045,0.0003235959227757,8.366222389211269e+96,103.66666666666669
12991,20804.0,2007.0,,8.56710977248658e-33,0.0003471619510501,0.0001735508503991,0.0003471619510501,0.0,2.708271660424513,2.0
12994,17962.0,2003.0,4295.0,0.0041317493111821,0.0093733726783544,0.0001081552890603,0.3418382321327085,0.0,5.742180482629358e+99,194.38888888888889
12995,42924.0,2007.0,4121.0,0.0109224851329187,0.0192674882832841,0.0001853877294891,0.3559366588294994,2.699064278525242e-05,4.0125173653042695e+100,231.73873873873876
12996,14349.0,2006.0,7785.0,0.0100473975741782,0.0189203263322339,0.000182432507164,0.362221378762519,7.531314159794249e-06,3.395412560217044e+100,232.8256880733945
13001,11234.0,2006.0,4312.0,0.0083578955542741,0.0119770873112306,0.0001237703382221,0.3473173211989488,7.519561110360055e-06,2.350352977450527e+100,256.2898550724637
13002,40702.0,2006.0,5111.0,0.0002640962984148,0.0013886478042006,4.381257179913726e-05,0.2875093183870907,0.0,2.3456473274068288e+97,115.625
13004,50963.0,2003.0,3475.0,0.0001104271814763,0.0012150668286755,6.758747890492009e-05,0.2785341513059512,0.000171525915465,4.1027338295815183e+96,51.42857142857143
13007,17417.0,2006.0,2179.0,0.0017887735864052,0.0050338482902273,8.076008525546751e-05,0.3172277858621744,1.304595636597869e-05,1.0761026577758392e+99,152.13793103448276
13016,14148.0,2004.0,2264.0,0.0005949200029536,0.0031244575594514,7.162758315126161e-05,0.299571322827174,1.972691682788011e-05,1.190527352870478e+98,95.0
13019,15162.0,2006.0,2907.0,0.0070217725473411,0.0142336399930567,0.0001576446988164,0.357947456601777,3.4585145589827095e-05,1.658341185205821e+100,213.97560975609755
13020,17906.0,2002.0,3514.0,9.78938212317972e-06,0.0003471619510501,8.300918361268988e-05,0.2432352025423611,0.0003235959227757,3.224908782098897e+94,12.5
13026,5807.0,2003.0,3739.0,0.0009628924402734,0.0036452004860267,6.662074994473776e-05,0.3133748972089933,5.612488469999269e-06,3.118587732632167e+98,131.57142857142858
13033,57365.0,2001.0,5709.0,4.626263175966879e-15,0.0023717948717948,6.409845522722894e-05,0.0023717948717948,0.0,308398483494803.4,37.0
13038,10358.0,2007.0,2424.0,0.0084501376784196,0.016837354625933,0.0001762739274614,0.3624574390383237,8.309602731614719e-05,2.401926356138288e+100,212.0721649484536
13043,15617.0,2007.0,918.0,0.010588792994493,0.0250243292089531,0.0002233707658986,0.3585057912148842,0.0002556830606713,8.636588920809829e+113,205.2555555555556
13047,12960.0,2006.0,2297.0,0.0007020164976917,0.0019093907307759,4.549758684158076e-05,0.3068622629425729,1.0000172116984846e-06,1.6560522027861716e+98,179.8181818181818
13048,17930.0,2000.0,,,,,,,,
13050,493461.0,2007.0,,2.320978144552207e-06,0.0012150668286755,0.0001121698455182,0.228605098333908,0.0,1.8065255523699724e+93,11.571428571428571
13055,517412.0,2006.0,,5.45347792651746e-05,0.0010414858531504,6.546269437597504e-05,0.267375526580805,0.0,9.992585338649502e+95,42.16666666666666
13058,189286.0,2007.0,1525.0,0.0002322021084902,0.0052074292657524,0.0001538088880189,0.2916809762321106,0.0,1.8117062285636827e+97,49.7
13063,44602.0,2007.0,5942.0,0.0095602558196827,0.0180524214546085,0.0001751406476155,0.3607594402248108,0.0,3.0741099227502688e+100,233.32692307692307
13064,18733.0,2007.0,,,,,,,,
13069,13462.0,2004.0,2340.0,0.0013224688828392,0.0053810102412775,8.429507368627418e-05,0.3123580176673479,1.7359017842689797e-05,5.88110326392105e+98,131.06451612903226
13071,46294.0,2007.0,3268.0,0.0006732624450831,0.002256552681826,6.099344057329333e-05,0.2990344245844585,1.8010865603739763e-05,1.5253963436617116e+98,122.92307692307692
13073,39177.0,2003.0,1814.0,0.0041136630971278,0.0090262107273042,0.0001228669789687,0.3488665481683336,6.773795541079874e-05,5.693207239055276e+99,191.3653846153846
13077,14147.0,2005.0,2298.0,3.43492079745275e-05,0.0015353907569476,9.97284657836992e-05,0.2586896941275947,0.0002860938489681,8.943580143712313e+102,22.7
13079,15294.0,2006.0,2626.0,3.352308995311031e-06,0.0012150668286755,9.003635658588192e-05,0.2358321429031449,0.0,3.779594747035802e+93,15.857142857142858
13083,44036.0,2007.0,,0.0025905099320834,0.0059017531678528,7.844473090219719e-05,0.3264551772725005,0.0,2.257337312953019e+99,194.94117647058823
13084,18577.0,2007.0,2906.0,0.0019484109641473,0.0069432390210032,0.0001004878716767,0.3293116600736349,1.0388500754535673e-05,1.2759419606632542e+99,154.3
13085,24467.0,2008.0,,0.0095602558196827,0.0180524214546085,0.0001751406476155,0.3607594402248108,0.0,3.0741099227502688e+100,233.32692307692307
13086,14588.0,2006.0,1652.0,0.0017160890250313,0.0059017531678528,0.0001003307211635,0.3267748552760968,3.8192090830431145e-05,9.904078480952588e+98,134.08823529411765
13088,9326.0,2006.0,2224.0,1.957541349505069e-05,0.0017358097552508,8.638441942256428e-05,0.2540623912861258,0.0,1.2886217965719974e+95,21.3
13092,20675.0,2003.0,3255.0,0.0002123512168484,0.0019093907307759,5.953581428684935e-05,0.2926359095655803,5.868859177113933e-06,1.5124302006148535e+97,98.0909090909091
13093,18045.0,2002.0,1772.0,0.0020143953200838,0.0053810102412775,9.88791584681028e-05,0.3337247305233182,8.488017882234239e-05,1.3646063902893025e+99,163.96774193548387
13094,24455.0,2006.0,8399.0,1.0266976489047804e-08,0.0003471619510501,0.0001045875598427,0.1847266204051832,0.0,3.5439399552137126e+88,3.0
13103,17984.0,2004.0,,0.0001520766778872,0.0008679048776254,3.879247091611171e-05,0.2822246974018522,0.0,7.778807808229141e+96,100.4
13110,20555.0,2007.0,1072.0,0.0005116316809208,0.004339524388127,0.0001408087371452,0.2916299949381992,0.0002256086662389,8.806915648557105e+97,53.76
13126,53083.0,2006.0,4493.0,0.0018703974852864,0.0088894453486916,0.000100463452594,0.3150545153115191,0.0,2.5308399834086147e+119,156.92957746478874
13127,83031.0,2005.0,2117.0,9.4014255451981e-05,0.0033778596652848,0.0001174464820584,0.2700843003757145,6.638729667068713e-06,6.6490941062557255e+103,52.59090909090909
13131,247147.0,2005.0,3117.0,1.670412873577932e-09,0.0010747735298633,0.0001528888328737,0.1704064557350028,0.0,2.114618890917542e+94,7.142857142857143
13135,311836.0,2008.0,7732.0,0.0001683717694119,0.0011246907100547,2.9312128568834784e-05,0.2737683332686009,0.0,8.936036663383481e+137,108.33333333333331
13138,359622.0,2007.0,4002.0,5.455962481601793e-34,0.0001535390756947,0.000153515505066,0.0001535390756947,0.0,1.5430806348152468,1.0
13140,424554.0,2007.0,7367.0,6.361376590824547e-10,0.0001962708537782,5.546507567790855e-05,0.1633657016232997,0.0,1.2753152263331736e+116,5.0
13141,451175.0,2008.0,,,,,,,,
13142,241877.0,2008.0,4155.0,3.3616607154748866e-05,0.0010747735298633,5.901876948724086e-05,0.2642395221063078,0.0,8.559785514528632e+102,46.285714285714285
13143,11102.0,2007.0,297.0,0.0001921334590976,0.0182711500076769,0.000213372565767,0.2837199927463844,0.0004188151540035,2.794220082415353e+104,111.26050420168067
13144,47199.0,2008.0,347.0,0.0004122758799696,0.0181176109319821,0.0001918640088787,0.3015792475975918,0.0007281010785583,1.2874224177067283e+105,117.19491525423727
13150,76090.0,2008.0,4734.0,0.0003058284872117,0.0009212344541685,3.526404609664372e-05,0.2941570620461239,0.0,7.080699472729805e+104,186.16666666666663
13151,283404.0,2004.0,3906.0,0.0002564289148634,0.0038384768923691,8.366058554441643e-05,0.290081819255193,0.0,4.9829002353604e+104,82.36
13155,49986.0,2008.0,5671.0,0.0004999341237992,0.0026292725679228,4.9221356862878754e-05,0.3077395117449832,1.209673673638628e-05,1.8129379070119028e+118,124.71428571428572
13156,52319.0,2008.0,3255.0,0.0002988977764345,0.0021495470597267,7.147356502848606e-05,0.2920297833289145,0.0,6.769072230922438e+104,83.5
13157,52150.0,2008.0,2773.0,3.713879353340284e-05,0.0012283126055581,8.147211458044555e-05,0.2635988518424234,0.0,1.0450380464215587e+103,24.875
13158,4448.0,2008.0,3596.0,0.0001801505306723,0.0015353907569476,8.411946477026233e-05,0.2887336351105442,0.0002860938489681,2.458888409923272e+104,73.7
13159,235103.0,2008.0,3632.0,0.0002234067493367,0.0010747735298633,5.0437358297271686e-05,0.2797330319378751,0.0,3.782698464857497e+104,86.85714285714286
13160,50099.0,2008.0,3785.0,0.0002988977764345,0.0021495470597267,7.147356502848606e-05,0.2920297833289145,0.0,6.769072230922438e+104,83.5
13163,310000.0,2008.0,3675.0,3.713879353340284e-05,0.0012283126055581,8.147211458044555e-05,0.2635988518424234,0.0,1.0450380464215587e+103,24.875
13164,52986.0,2008.0,2285.0,0.0261434324143349,0.0354910714285714,0.0002873052913813,0.3756090320508753,0.000534798400978,1.1787678058151552e+127,319.8522012578616
13167,97190.0,2007.0,8074.0,4.058297908598856e-30,0.0002504069112307,0.0001251877816725,0.0002504069112307,0.0,2.708271660424431,2.0
13169,231313.0,2008.0,4717.0,0.0012968769426791,0.0029172424382005,5.333709714309388e-05,0.3166109193248463,0.0,1.2743680783946155e+106,192.57894736842104
13173,227889.0,2003.0,,9.01534526978019e-07,0.0001535390756947,3.1236473435216605e-05,0.2212423032702405,0.0,6.15762406336105e+99,16.0
13179,704.0,2007.0,4779.0,0.0112943309268932,0.0175034546292031,0.000161277985905,0.3513177091389793,2.4590930781438767e-05,9.66552509754032e+107,268.93859649122805
13186,16613.0,2003.0,1659.0,0.0006449770581338,0.0046061722708429,0.0001063906543306,0.3067501126133725,6.030264183869236e-05,3.152967579829094e+105,80.96666666666667
13188,19284.0,2006.0,3024.0,8.940284354021536e-07,0.000614156302779,8.289396869136281e-05,0.2170962933629452,0.0,6.05738512298662e+99,8.25
13190,18871.0,2000.0,2318.0,0.0001029724519833,0.0021495470597267,0.0001067012178728,0.2803433787297657,0.0004284185756945,8.028548528638325e+103,42.57142857142857
13193,11206.0,2006.0,2616.0,0.0004023256842773,0.0029172424382005,7.291399624466597e-05,0.3014184567852663,2.8525371366788523e-05,1.226412259475487e+105,83.36842105263158
13195,15946.0,2006.0,3973.0,0.0261321667847362,0.0394595424535544,0.0003279242373446,0.3762665274851551,0.0001568921637576,5.174204777883867e+108,273.67315175097275
13206,20667.0,2001.0,4302.0,0.0003600944078664,0.0012283126055581,4.8106277792493886e-05,0.2961913645656444,2.9796040914295746e-05,9.827325687684144e+104,144.125
13208,43694.0,2007.0,3086.0,4.9856730220738347e-05,0.0009212344541685,5.341463291008021e-05,0.275037926317901,0.0,1.88319255380932e+103,48.333333333333336
13209,18096.0,2000.0,1593.0,0.0023653779226977,0.0070627974819591,0.0001374931222924,0.3343033868762614,0.0005375274022779,4.237866146824985e+106,177.93478260869566
13213,52021.0,2008.0,4086.0,3.25263563333454e-32,0.0001390240511608,0.0001390047261606,0.0001390240511608,0.0,1.5430806348152435,1.0
13221,20456.0,2004.0,10716.0,6.280135070985644e-06,0.000614156302779,5.085820188705127e-05,0.2462605991838853,0.0,2.986102859434294e+101,16.25
13223,13649.0,2000.0,1369.0,0.0005206370160921,0.0059880239520958,0.000141272965551,0.3144099090965161,0.0003917503568711,2.0508922473581864e+105,75.76923076923077
13227,17957.0,2004.0,4546.0,0.0001115865498117,0.0001535390756947,2.4238296633646453e-05,0.2779588266613135,0.0,9.419480809855127e+103,335.0
13245,15786.0,2006.0,2164.0,0.0002136873387647,0.0019960079840319,0.0001176957093319,0.291668192512225,0.0008699668176799,3.4597691791507116e+104,70.23076923076923
13248,19056.0,2003.0,3025.0,8.82532554749664e-06,0.000614156302779,7.911946204924876e-05,0.2432094891574298,0.0,5.903988057112257e+101,11.0
13251,24800.0,2007.0,,,,,,,,
13254,37061.0,2007.0,1942.0,1.6640817810567784e-05,0.0056809458007062,0.000145051664086,0.2542684436207815,0.0,2.0982026844171261e+102,43.810810810810814
13257,23586.0,2008.0,3943.0,0.0068661209629177,0.0115154306771073,0.0001164208557588,0.3410390646959315,1.4630022322007827e-05,3.572205509489206e+107,247.70666666666668
13261,18839.0,2007.0,5285.0,0.0015429296939276,0.0021495470597267,3.951365324533037e-05,0.309013641730771,1.0578999348064496e-08,1.80394102681058e+106,287.7142857142857
13263,17896.0,2003.0,3727.0,0.0010707125889455,0.0026101642868109,5.531590523020067e-05,0.3204332922668738,1.998612147489032e-05,8.687287393919691e+105,182.52941176470588
13267,18498.0,2006.0,3370.0,0.0014334273536166,0.0044526331951481,7.929063190407969e-05,0.3191489542432232,7.706724019221353e-05,1.5571319742996968e+106,151.27586206896552
13268,18512.0,2007.0,4634.0,0.0007454123541043,0.0024566252111162,5.562733004346342e-05,0.3042900358180987,7.492480426332008e-06,4.2114043720931e+105,135.3125
13272,16605.0,2002.0,2114.0,0.005091311721721,0.0133578995854444,0.0001447301805453,0.3462610752412847,9.604727347767392e-05,1.964032729202607e+107,189.66666666666663
13274,17987.0,2007.0,1494.0,0.0002131592970252,0.0010747735298633,3.7844760424570695e-05,0.2913074960305279,0.0,3.4398180504551987e+104,108.28571428571428
13289,542025.0,2008.0,1253.0,3.0383473227435426e-06,0.0038384768923691,0.0002248519254948,0.234736944671336,0.0001626749545518,6.9884247835784994e+100,21.24
13292,21045.0,2006.0,3508.0,8.82532554749664e-06,0.000614156302779,7.911946204924876e-05,0.2432094891574298,0.0,5.903988057112257e+101,11.0
13295,54621.0,2007.0,3864.0,0.0089831800091688,0.0181176109319821,0.0001688388820262,0.3490402281573412,2.3707523479862334e-05,6.113844633272198e+107,235.20338983050848
13296,73911.0,2006.0,,1.5390883986734918e-06,6.41025641025641e-05,1.0844655217388822e-05,0.2116457900641856,0.0,8.232365512445059e+142,31.0
13297,37156.0,2006.0,3430.0,2.3891326368406155e-31,0.0003070781513895,0.000153515505066,0.0003070781513895,0.0,2.7082716604245114,2.0
13299,20847.0,2005.0,2364.0,0.0017666344144601,0.0064486411791801,9.4716079305987e-05,0.3268997672871779,2.7878556406905823e-05,2.3619803317481326e+106,163.4047619047619
13302,45378.0,2002.0,,0.0094446545385997,0.013664977736834,0.000126644520794,0.3448249207358619,0.0,6.758787255888285e+107,285.8314606741573
13305,13278.0,2005.0,1423.0,0.0071725111830836,0.013664977736834,0.0001385950668786,0.3432755222214133,3.965561711760409e-05,3.8980517065784354e+107,224.5505617977528
13306,14455.0,2002.0,4132.0,0.0001798864591163,0.0009212344541685,8.723184670869353e-05,0.2803016795807653,0.0014295261301249,2.451798043700055e+104,86.83333333333333
13308,20468.0,2007.0,5761.0,0.0011815010485959,0.0021495470597267,4.271556459919271e-05,0.3185914102825842,1.085558924876666e-06,1.0578821488512687e+106,236.64285714285717
13309,45406.0,2008.0,2055.0,0.0081248325962184,0.0148932903423921,0.0001511349251577,0.3501644209021032,4.4859576834976654e-05,5.001776483176801e+107,231.0309278350516
13311,39944.0,2006.0,4282.0,0.0183461148605586,0.0316290495931214,0.0002636361287341,0.3682999723429613,6.933429236515682e-05,2.549806861716022e+108,255.9077669902913
13312,36956.0,2001.0,3079.0,0.0001382602983391,0.0011121924092868,6.950321724090342e-05,0.2760924919986354,0.0002588337103787,1.472412850399758e+110,69.0
13314,44688.0,2007.0,2424.0,0.0074185321514563,0.014279134039613,0.0001483007747825,0.3582185132090011,0.0001016481927375,4.1693934539570374e+107,232.43010752688173
13317,24399.0,2008.0,2116.0,0.0334202902754739,0.045601105481345,0.0003647435916379,0.3739024190121994,0.0001750839289567,8.464301607182336e+108,275.1515151515151
13320,27324.0,2004.0,1057.0,0.0076057084350784,0.0196530016889298,0.0002056237606949,0.3638671928599122,0.0002372768213772,4.3809722013592545e+107,199.8671875
13322,11649.0,2007.0,7182.0,4.520034953751431e-31,8.643789437289307e-05,8.643042350907519e-05,8.643789437289307e-05,0.0,1.5430806348152453,1.0
13329,19361.0,2006.0,2573.0,0.0029434258562531,0.0081375710118225,0.0001002077725022,0.3395846092902724,4.325597846961452e-05,6.564116107450225e+106,176.33962264150944
13338,23661.0,2005.0,5174.0,0.0004526432961425,0.0030585291255387,6.520258738667121e-05,0.3029717211943808,1.542998278378195e-05,1.5779238022733366e+111,100.13636363636364
13344,21057.0,2003.0,3862.0,0.0039003761023093,0.0087517273146015,0.000104376341608,0.3387300524544311,3.589714548251119e-05,1.152797596831336e+107,198.12280701754383
13352,257643.0,2008.0,5311.0,0.0002857671853774,0.0013496288520656,3.9750827835353135e-05,0.2638664735247924,0.0,2.5777783056150797e+138,90.88888888888889
13358,21055.0,2003.0,,6.677753144974545e-07,8.643789437289307e-05,1.5638177090868288e-05,0.2186877532956148,0.0,8.399938181424621e+126,12.0
13361,35743.0,2007.0,2678.0,7.499196520095162e-05,0.0022243848185736,9.08658991574929e-05,0.2662682696220927,0.0,4.32908537009282e+109,42.9375
13362,4486.0,2007.0,4617.0,0.0136944708278959,0.0231844004299094,0.0002046598178989,0.3588324072018061,4.1662108266203554e-05,1.420981394319571e+108,252.2847682119205
13364,24747.0,2008.0,1468.0,0.0001799947361382,0.00322432058959,0.0001196012583578,0.2900967044060168,0.0002004278285831,2.451470102039965e+104,45.80952380952381
13366,14211.0,2008.0,3866.0,0.0100083852324268,0.016889298326424,0.000156015932988,0.3487172819802897,2.9258770223466112e-05,7.588638853011454e+107,252.14545454545456
13367,42723.0,2005.0,4282.0,0.0005317484428167,0.0013818516812528,4.0750841830338993e-05,0.2960982860453808,0.0,2.1432876462922585e+105,164.11111111111111
13369,50001.0,2007.0,2552.0,5.527152575545957e-07,0.0002780481023217,3.141209533917575e-05,0.2070670761004946,0.0,2.350274656102822e+105,17.0
13376,18566.0,2005.0,6026.0,3.25263563333454e-32,0.0001390240511608,0.0001390047261606,0.0001390240511608,0.0,1.5430806348152433,1.0
13377,18017.0,2005.0,6710.0,0.0042622474480685,0.0069092584062643,7.923912354074463e-05,0.3304345417887928,0.0,1.3765650521073242e+107,260.1777777777778
13380,18041.0,2003.0,,0.0023943831289974,0.0036849378166743,5.174476453270121e-05,0.3163097731474546,0.0,4.3473607442916745e+106,244.625
13382,502033.0,2005.0,10816.0,0.0001530570303897,0.000614156302779,3.844187625541336e-05,0.2863788346823593,0.0,1.7723469493947482e+104,140.75
13385,24654.0,2003.0,4134.0,3.888262221624789e-05,0.0008341443069651,4.156340463098704e-05,0.2611917113703411,0.0,1.1641275957499049e+109,40.333333333333336
13388,29224.0,2004.0,4684.0,3.7192363628292142e-06,0.0001535390756947,2.6847089020383295e-05,0.2402841115039296,0.0,1.047917045198834e+101,17.0
13389,26892.0,2008.0,3965.0,0.0244518295884137,0.0300936588361738,0.0002486920268712,0.363049356246112,7.483448189982593e-05,4.531584147535816e+108,288.9897959183673
13391,18145.0,2004.0,1939.0,2.041315487137013e-05,0.0026101642868109,8.992524531676639e-05,0.2367521493975651,0.0,3.134656267075192e+102,32.23529411764706
13392,19514.0,2007.0,2258.0,3.3343891019897377e-07,0.0001535390756947,3.111331073013011e-05,0.210226259685574,0.0,8.327463066958375e+98,9.0
13394,4620.0,2007.0,6285.0,1.4831307652267893e-05,0.0005008138224615,3.775719801603773e-05,0.2393947634162081,0.0,1.589229941455294e+115,42.25
13397,20410.0,2002.0,4442.0,1.1965890914577e-05,0.0009212344541685,6.40632992523532e-05,0.2558680504849267,0.0,1.0842193937119562e+102,19.33333333333333
